country_code,found_country,longitude,address,latitude,country_name,used,continent,alt_addr,timestamp,no_result
IE,True,-7.3488953,"Rathfriland, Down, Ireland",53.5980864,Ireland,0,Europe,,,
US,True,-91.9896892,"Monroe Co., MO",39.494421,United States,0,North America,,,
US,True,-91.1825617,"Pike Co., MO",39.3683251,United States,0,North America,,,
US,True,-90.1910154,"St. Louis, MO",38.6280278,United States,0,North America,,,
US,True,-78.0141069,"Culpepper Co., VA",38.4557813,United States,0,North America,,,
US,True,-75.1263909,"Bucks Co., PA",40.3451668,United States,0,North America,,,
US,True,-75.1635262,"Philadelphia, PA",39.9527237,United States,0,North America,,,
US,True,-73.4981792,"Ridgefield, CT",41.2814842,United States,0,North America,,,
CA,True,-80.4089749,"Grand River, Upper Canada",43.4459342,Canada,0,North America,,,
US,True,-70.3036163,"Barnstable, MA",41.7016936,United States,0,North America,,,
US,True,-70.0758508,"Harwich, Barnstable Co., MA",41.6862224,United States,0,North America,,,
US,True,-70.3036163,"Barnstable Co., MA",41.7016936,United States,0,North America,,,
US,True,-70.0758508,"Harwich, MA",41.6862224,United States,0,North America,,,
US,True,-73.5434695,"Oblong, NY",41.5846415,United States,0,North America,,,
US,True,-77.9955006,"Portage, NY",42.5604851,United States,0,North America,,,
US,True,-73.1304917,"Stratford, CT",41.1923646,United States,0,North America,,,
US,True,-75.9381806,"Cecil Co., MD",39.5729428,United States,0,North America,,,
US,True,-70.4533844,"Biddeford, Maine",43.4925843,United States,0,North America,,,
US,True,-83.1779537,"Tiffin, OH",41.114485,United States,0,North America,,,
US,True,-75.9176859,"St. Stephen's, Cecil Co., MD",39.4254064,United States,0,North America,,,
US,True,-86.5430558,"near Bloomington, IN",39.1700589,United States,0,North America,,,
MA,True,-7.3362482,MA,31.1728205,Morocco,0,Africa,,,
US,True,-71.2494938,"Rehoboth, MA",41.8403786,United States,0,North America,,,
US,True,-71.1897684,"Swansea, MA",41.7481575,United States,0,North America,,,
US,True,-73.9283672,"Poughkeepsie, NY",41.7065539,United States,0,North America,,,
US,True,-70.5129682,"Edgartown, MA",41.3894198,United States,0,North America,,,
US,True,-73.802016,"Pleasant Valley, NY",41.7583875,United States,0,North America,,,
US,True,-71.1711648,"Little Compton, RI",41.5101085,United States,0,North America,,,
JM,True,-76.3191891,"Lebanan, NH",17.9750389,Jamaica,0,North America,,,
US,True,-73.8712155,"Saratoga, NY",43.0833231,United States,0,North America,,,
US,True,-73.965047,"Esopus, NY",41.8278036,United States,0,North America,,,
US,True,-75.8449946,"prob. Poughkeeps, NY",43.1561681,United States,0,North America,,,
US,True,-75.4583956,"Rome, NY",43.2102196,United States,0,North America,,,
US,True,-71.1286594,"Easton, MA",42.0245442,United States,0,North America,,,
US,True,-72.3050803,"Coventry, CT",41.7700987,United States,0,North America,,,
US,True,-74.8534838,"Springfield, NY",42.8361841,United States,0,North America,,,
US,True,-71.3281114,"Wrentham, MA",42.0667652,United States,0,North America,,,
US,True,-71.4328363,"Cumberland, RI",41.9667656,United States,0,North America,,,
US,True,-70.6156969,"Tisbury, MA",41.4576223,United States,0,North America,,,
US,True,-72.5002608,"Middletown Sprin, VT",44.5990718,United States,0,North America,,,
US,True,-73.1968205,"Bennington, VT",42.8788667,United States,0,North America,,,
US,True,-73.6686982,"Clinton, NY",44.7278943,United States,0,North America,,,
DE,True,8.8668632,"Lomersheim, Wuerttemberg, Germany",48.9326355,Germany,0,Europe,,,
US,True,-77.4118135,"Frederick Co., MD",39.4608481,United States,0,North America,,,
US,True,-71.0578303,"Boston, MA?",42.3588336,United States,0,North America,,,
US,True,-71.1408776,"Andover, MA",42.65717,United States,0,North America,,,
MA,True,-7.3362482,"prob. Lynn, MA",31.1728205,Morocco,0,Africa,,,
US,True,-71.0760878,"Bradford, MA",42.7652102,United States,0,North America,,,
US,True,-71.1040018,"Cambridge, MA",42.3656347,United States,0,North America,,,
US,True,-71.4161725,"Sudbury, MA",42.3834278,United States,0,North America,,,
MA,True,-7.3362482,"Concrod, MA",31.1728205,Morocco,0,Africa,,,
US,True,-71.3488963,"Concord, MA",42.4605189,United States,0,North America,,,
US,True,-71.0993581,"Stoneham, MA",42.4802635,United States,0,North America,,,
US,True,-71.6129907,"Westborough, MA",42.2694308,United States,0,North America,,,
US,True,-95.3191476,"Westboro, MA",40.5347196,United States,0,North America,,,
US,True,-73.9497211,"Brooklyn, NY",40.6526006,United States,0,North America,,,
US,True,-70.8411583,"Ipswich, MA",42.679273,United States,0,North America,,,
US,True,-71.9059042,"Stonington, CT",41.3359327,United States,0,North America,,,
US,True,-75.6429625,"Pottstown, CT",40.2509296,United States,0,North America,,,
US,True,-71.1843234,"Watertown, MA",42.3652576,United States,0,North America,,,
US,True,-76.5614129,"Scipio, NY",42.7948111,United States,0,North America,,,
US,True,-75.6496424,"Pottstown, PA",40.2452976,United States,0,North America,,,
US,True,-72.5891221,"Hadley, MA",42.3423259,United States,0,North America,,,
US,True,-72.6525922,"Wethersfield, CT",41.7142665,United States,0,North America,,,
US,True,-71.0850853,"Roxbury, MA",42.3289067,United States,0,North America,,,
US,True,-72.3646313,"Hebron, CT",41.6582474,United States,0,North America,,,
US,True,-70.743658,"Kittery, Maine",43.0856724,United States,0,North America,,,
US,True,-71.0612744,"Dorchester, MA",42.301376,United States,0,North America,,,
US,True,-78.6086754,"Albemarle Co., VA",38.0085107,United States,0,North America,,,
US,True,-85.9124842,"Glasgow, KY",36.995906,United States,0,North America,,,
US,True,-92.5617875,MO,38.7604815,United States,0,North America,,,
US,True,-83.9314465,"Blount Co., TN",35.6719722,United States,0,North America,,,
US,True,-93.8406302,"Dade Co., MO",37.4323036,United States,0,North America,,,
US,True,-92.8249579,"Cooper Co., MO",38.8452595,United States,0,North America,,,
US,True,-93.0021426,"Otterville, MO",38.6997409,United States,0,North America,,,
PA,True,-81.1308434,PA,8.559559,Panama,0,North America,,,
US,True,-77.3269307,"Emmitsburg, MD",39.7045417,United States,0,North America,,,
US,True,-96.7837626,"on the steamship, ""Minnehaha""",43.6680284,United States,0,North America,,,
DE,True,10.4478313,Germany,51.1638175,Germany,0,Europe,,,
MD,True,28.5670941,"Frederickstown, MD",47.2879608,Moldova,0,Europe,,,
US,True,-74.7226665,"Burlington, NJ",39.9325409,United States,0,North America,,,
US,True,-88.9939147,"Bloomington, IL",40.4797828,United States,0,North America,,,
US,True,-70.4771132,"Kennebunkport, York Co., ME",43.3614989,United States,0,North America,,,
US,True,-71.4128343,"Providence, RI",41.8239891,United States,0,North America,,,
GB,True,-1.7519186,"Bradford, England",53.7944229,England,0,Europe,,,
US,True,-76.3056707,"Lancaster, PA",40.0379958,United States,0,North America,,,
US,True,-76.1938384,"Albermarle Co., VA",36.7031592,United States,0,North America,,,
US,True,-71.0619957,"Charlestown, Massachusetts",42.3778749,United States,0,North America,,,
GB,True,-0.3304262,"Odell, Bedfordshire, England",52.0307897,England,0,Europe,,,
US,True,-72.7217781,"Plymouth, VT",43.5355839,United States,0,North America,,,
US,True,-70.9731097,"Marlboro, MA (?)",42.7167588,United States,0,North America,,,
US,True,-72.5945649,"Chester, VT",43.2629706,United States,0,North America,,,
US,True,-72.7011648,"Ludlow, VT",43.3961459,United States,0,North America,,,
GB,True,0.8966564,"Stoke-by-Nayland, Suffolk, England",51.9892706,England,0,Europe,,,
GB,True,-0.2235779,"Fen Stanton, Huntingdonshire, England",52.371044,England,0,Europe,,,
US,True,-70.6673851,"Plymouth, Plymouth Co., Massachusetts",41.9583799,United States,0,North America,,,
US,True,-71.0850853,"Roxbury, Massachusetts",42.3289067,United States,0,North America,,,
US,True,-70.8897676,"Hingham, Massachusetts",42.2417669,United States,0,North America,,,
US,True,-72.5751341,"South Hadley, MA",42.2591392,United States,0,North America,,,
US,True,-70.9391625,"Weymouth, Massachusetts",42.2212188,United States,0,North America,,,
US,True,-71.1843234,"Watertown, Massachusetts",42.3652576,United States,0,North America,,,
US,True,-72.6908547,"Hartford, CT",41.764582,United States,0,North America,,,
US,True,-71.1755732,"Dedham, Norfolk Co., Massachusetts",42.2489143,United States,0,North America,,,
US,True,-71.0612744,"Dorchester, Massachusetts",42.301376,United States,0,North America,,,
US,True,-70.9754432,"Bridgewater, Plymouth Co., Massachusetts",41.9902206,United States,0,North America,,,
US,True,-70.9391625,"Weymouth, Norfolk Co., Massachusetts",42.2212188,United States,0,North America,,,
US,True,-70.7618592,"Rehoboth, Plymouth Co., Massachusetts",41.9426657,United States,0,North America,,,
NL,True,5.6343227,The Netherlands,52.2434979,Netherlands,0,Europe,,,
US,True,-77.1793543,"Berkeley, Charles City Co., Virginia",37.3183245,United States,0,North America,,,
US,True,-77.0365528,"White House, Washington D.C.",38.8976387,United States,0,North America,,,
US,True,-84.7522664,"Harrison Tomb, North Bend, Ohio",39.1519496,United States,0,North America,,,
US,True,-84.7480038,"North Bend, Ohio",39.1525576,United States,0,North America,,,
US,True,-86.1583502,"Indianapolis, Indiana",39.7683331,United States,0,North America,,,
US,True,-86.1583502,"Crown Hill Cem., Indianapolis, Indiana",39.7683331,United States,0,North America,,,
US,True,-74.8335332,"Flatbrook, Sussex Co., New Jersey",41.1970106,United States,0,North America,,,
US,True,-82.6881395,"Fort Washington, (now Cincinnati), Ohio",40.2253569,United States,0,North America,,,
US,True,-77.43428,"Richmond, Virginia",37.5385087,United States,0,North America,,,
US,True,-84.5124602,"Cincinnati, Ohio",39.1014537,United States,0,North America,,,
US,True,-87.5286325,"Vincennes, Indiana",38.6772691,United States,0,North America,,,
US,True,-84.7480038,"Point Farm, Nr North Bend, Ohio",39.1525576,United States,0,North America,,,
US,True,-74.4809868,"Morristown, New Jersey",40.7970382,United States,0,North America,,,
US,True,-84.7160121,"Boone Co., Kentucky",38.9589235,United States,0,North America,,,
US,True,-77.9037226,"Mercersburg, Pennsylvania",39.8282214,United States,0,North America,,,
US,True,-84.7420519,"Oxford, Ohio",39.5103048,United States,0,North America,,,
US,True,-75.2580212,"Honesdale, Pennsylvania",41.5771005,United States,0,North America,,,
US,True,-74.0060152,"New York City, New York",40.7127281,United States,0,North America,,,
US,True,-85.7260804,"Madison, Indiana",40.1624531,United States,0,North America,,,
US,True,-112.036277,"Helena, Montana",46.5927425,United States,0,North America,,,
US,True,-78.6390989,"Raleigh, North Carolina",35.7803977,United States,0,North America,,,
US,True,-89.8658956,"Carter's Sta., Tennessee",35.1009665,United States,0,North America,,,
US,True,-86.8883332,"Greenville, Tennessee",36.2969971,United States,0,North America,,,
US,True,-82.8309861,"Greeneville, Tennessee",36.1631575,United States,0,North America,,,
US,True,-82.1194772,"Carter County, Tennessee",36.2840805,United States,0,North America,,,
US,True,-86.7742984,"Nashville, Tennessee",36.1622767,United States,0,North America,,,
US,True,-82.2609685,"Bluff City, Tennessee",36.4742705,United States,0,North America,,,
US,True,-82.2107617,"Elizabethton, Tennessee",36.3487756,United States,0,North America,,,
US,True,-82.9023711,"Cedar Creek, Tennessee",36.0239908,United States,0,North America,,,
US,True,-82.738763,"Afton, Tennessee",36.1939922,United States,0,North America,,,
US,True,-73.0994297,"Oyster Bay, Long Island, New York",40.8514971,United States,0,North America,,,
US,True,-73.4717446,"Youngs Mem. Cem.,Oyster Bay,Long Island,",40.6548612,United States,0,North America,,,
US,True,-71.1582378,"Chestnut Hill, Boston, Massachusetts",42.3351314,United States,0,North America,,,
US,True,-71.1187829,"Greenwood Cem., Brookline, Massachusetts",42.332918,United States,0,North America,,,
US,True,-81.6182086,"Aiken, South Carolina",33.5723191,United States,0,North America,,,
US,True,-72.0759008,"Norwich, Connecticut",41.5243537,United States,0,North America,,,
FR,True,0.3138532,"Normandy, France",49.0677708,France,0,Europe,,,
US,True,-73.4998608,"Oyster Bay, New York",40.7696568,United States,0,North America,,,
US,True,-149.680909,Alaska,64.4459613,United States,0,North America,,,
US,True,-80.0961538,"Palm Springs, Florida",26.6359009,United States,0,North America,,,
FR,True,3.2346145,"Cambrai, France",50.1757546,France,0,Europe,,,
US,True,-76.610759,"Baltimore, Maryland",39.2908816,United States,0,North America,,,
US,True,-73.9855319,"Manhattan, New York",40.7579554,United States,0,North America,,,
US,True,-72.5572913,"Brattleboro, Vermont",42.8507588,United States,0,North America,,,
US,True,-74.0060152,"Cold Spring Har., New York",40.7127281,United States,0,North America,,,
US,True,-96.536658,"Denison, Texas",33.7556593,United States,0,North America,,,
US,True,-97.21377,"Abilene, Kansas",38.917252,United States,0,North America,,,
US,True,-93.9254114,"Boone, Iowa",42.0171798,United States,0,North America,,,
US,True,-77.0365427,"Walter Reed Hos., Washington D.C.",38.8950368,United States,0,North America,,,
US,True,-104.984862,"Denver, Colorado",39.7392364,United States,0,North America,,,
US,True,-76.8149641,"Camp Meade, Maryland",39.1009772,United States,0,North America,,,
US,True,-85.9038521,"Fort Knox, Kentucky",37.8976552,United States,0,North America,,,
US,True,-71.1187829,"Brookline, Norfolk Co., Massachusetts",42.332918,United States,0,North America,,,
US,True,-96.7968559,"Dallas, Dallas Co., Texas",32.7762719,United States,0,North America,,,
US,True,-77.0841585,"Arlington Cem.,Arlington Co.,Arlington,V",38.8903961,United States,0,North America,,,
US,True,-73.0994297,"Southampton, Long Island, New York",40.8514971,United States,0,North America,,,
US,True,-69.9974153,"Otis AF Base,Falmouth,Barnstable Co.,Mas",41.8809205,United States,0,North America,,,
US,True,-71.0578303,"Boston, Suffolk Co., Massachusetts",42.3588336,United States,0,North America,,,
US,True,-71.0392173,"East Boston, Suffolk Co., Massachusetts",42.3750973,United States,0,North America,,,
US,True,-70.2983549,"Hyannis Port, Barnstable, Massachusetts",41.6334445,United States,0,North America,,,
US,True,-70.9078243,"Hull, Plymouth Co., Massachusetts",42.3020436,United States,0,North America,,,
FR,True,4.3986525,"Ste-Bauzille, Ardeche, France",44.815194,France,0,Europe,,,
GB,True,-0.8754678,"Chatsworth, England",51.0320838,England,0,Europe,,,
US,True,-75.5052766,"Los Angeles,Los Angeles Co.,Massachusett",39.1066354,United States,0,North America,,,
US,True,-77.0893094,"Arlington Cem., Arlington Co., Virginia",38.8769326,United States,0,North America,,,
US,True,-72.9965503,"Boston, Suffolk Co., New York",40.8146879,United States,0,North America,,,
US,True,-87.6244212,"Chicago, Cook Co., Illinois",41.8755616,United States,0,North America,,,
US,True,-73.90639,"Riverdale, New York",40.90056,United States,0,North America,,,
US,True,-73.313629,"Greenwich, Fairfield Co., Connecticut",41.308399,United States,0,North America,,,
US,True,-80.0361517,"Palm Beach, Palm Beach Co., Florida",26.7056172,United States,0,North America,,,
US,True,-73.8320784,"Bronxville, Westchester Co., New York",40.9381544,United States,0,North America,,,
US,True,-95.9383758,"Omaha, Nebraska",41.2587459,United States,0,North America,,,
US,True,-87.6244212,"Chicago, Illinois",41.8755616,United States,0,North America,,,
GE,True,44.0287806,"Plains, Georgia",41.6808672,Georgia,0,Asia,,,
US,True,-77.0816368,"Greenway, Charles City Co., Virginia",37.340981,United States,0,North America,,,
US,True,-77.43428,"Hollywood Cemetary, Richmond, Virginia",37.5385087,United States,0,North America,,,
US,True,-77.1165521,"Cedar Grove, New Kent Co., Virginia",37.4857339,United States,0,North America,,,
US,True,-77.1808124,"Cedar Grove, Plantation, Virginia",37.3153849,United States,0,North America,,,
US,True,-77.0605098,"Charles City Co., Virginia",37.3705777,United States,0,North America,,,
US,True,-76.9990453,"New Kent Co., Virginia",37.4974701,United States,0,North America,,,
US,True,-86.3090775,"Montgomery, Alabama",32.3777111,United States,0,North America,,,
US,True,-118.755997,California,36.7014631,United States,0,North America,,,
US,True,-72.0942469,"Gardiners Island, New York",41.0841161,United States,0,North America,,,
US,True,-78.4927721,"Hollywood Cem., Virginia",37.1232245,United States,0,North America,,,
US,True,-72.1847598,"East Hampton, New York",40.9633868,United States,0,North America,,,
FR,True,1.9013951,"Sherwood Forest,Charles City Co.,Virgini",49.8470553,France,0,Europe,,,
US,True,-77.0202228,"Sherwood Forest, Virginia",37.3340695,United States,0,North America,,,
US,True,-79.0392919,North Carolina,35.6729639,United States,0,North America,,,
US,True,-76.019111,"Wyoming, Pennsylvania",41.5179097,United States,0,North America,,,
US,True,-78.4766781,"Charlottesville, Virginia",38.029306,United States,0,North America,,,
US,True,-74.2765366,"Caldwell, New Jersey",40.8398218,United States,0,North America,,,
US,True,-74.6597376,"Princeton, New Jersey",40.3496953,United States,0,North America,,,
US,True,-78.8781493,"Buffalo, New York",42.8864163,United States,0,North America,,,
US,True,-71.6553992,New Hampshire,43.4849133,United States,0,North America,,,
US,True,-70.6154965,"Buzzards Bay, Massachusetts",41.7452589,United States,0,North America,,,
US,True,-71.0500952,"Buzzard Bay, Massachusetts",41.5677879,United States,0,North America,,,
GB,True,-1.0687914,"Redcar, Yorkshire, England",54.6179021,England,0,Europe,,,
US,True,-70.9478343,"Exeter, New Hampshire",42.981477,United States,0,North America,,,
US,True,-94.2768736,"Lamar, Missouri",37.4950527,United States,0,North America,,,
US,True,-94.5781416,"Kansas City, Missouri",39.100105,United States,0,North America,,,
US,True,-94.420836,"Truman Library, Independence, Missouri",39.1033759,United States,0,North America,,,
US,True,-94.4137923,"Independence, Missouri",39.0924792,United States,0,North America,,,
US,True,-78.3126798,"Zebulon, North Carolina",35.8212013,United States,0,North America,,,
US,True,-73.9373912,"Hyde Park, Dutchess County, New York",41.7841956,United States,0,North America,,,
GE,True,44.0287806,"Warm Springs, Georgia",41.6808672,Georgia,0,Asia,,,
US,True,-73.9373912,"Hyde Park, New York",41.7841956,United States,0,North America,,,
CA,True,-66.9193702,"Campobello, New Brunswick, Canada",44.8938472,Canada,0,North America,,,
US,True,-73.9283672,"Poughkeepsie, New York",41.7065539,United States,0,North America,,,
US,True,-73.9855319,"Manhattan, New York City, New York",40.7579554,United States,0,North America,,,
GB,True,-2.4894478,"Birkenhead, Cheshire, England",53.2594617,England,0,Europe,,,
US,True,-80.0025666,"Pittsburgh, Pennsylvania",40.4406968,United States,0,North America,,,
US,True,-92.7929262,"Elizabeth, Louisiana",30.868526,United States,0,North America,,,
ES,True,2.8829185,Majorca,39.613432,Spain,0,Europe,,,
US,True,-75.546589,"Wilmington, Delaware",39.7459468,United States,0,North America,,,
US,True,-82.9118591,"Grosse Pointe, Michigan",42.3861485,United States,0,North America,,,
MX,True,-99.1514678,"Mexico City, Mexico",19.3207722,Mexico,0,North America,,,
US,True,-71.3488963,"Concord, Massachusetts",42.4605189,United States,0,North America,,,
US,True,-91.3459735,"West Branch, Iowa",41.6720735,United States,0,North America,,,
US,True,-91.3459735,"Hoover Cemetery, West Branch, Iowa",41.6720735,United States,0,North America,,,
US,True,-92.3328743,"Waterloo, Iowa",42.498275,United States,0,North America,,,
US,True,-73.9733616,"Waldorf Astoria, New York City, New York",40.756502,United States,0,North America,,,
US,True,-122.4075201,"San Francisco, California",37.7879363,United States,0,North America,,,
US,True,-118.144155,"Pasadena, California",34.1476507,United States,0,North America,,,
US,True,-110.974847,"Tucson, Arizona",32.2228765,United States,0,North America,,,
US,True,-79.072557,"Staunton, Virginia",38.1495947,United States,0,North America,,,
US,True,-77.0365427,"Washington Cath., Washington D.C.",38.8950368,United States,0,North America,,,
GE,True,46.0952777,"Savannah, Georgia",41.4638889,Georgia,0,Asia,,,
GE,True,44.8031427,"Myrtle Hill Cem., Rome, Georgia",41.7046633,Georgia,0,Asia,,,
GE,True,44.0287806,"Gainesville, Georgia",41.6808672,Georgia,0,Asia,,,
IN,True,79.8069488,"Pondicherry, India",10.9156489,India,0,Asia,,,
US,True,-71.1040018,"Cambridge, Massachusetts",42.3656347,United States,0,North America,,,
US,True,-72.6509061,"Middletown, Connecticut",41.5623178,United States,0,North America,,,
US,True,-119.6320753,"Montecito, California",34.4366626,United States,0,North America,,,
US,True,-79.3408743,"South Bethlehem, Pennsylvania",40.9995097,United States,0,North America,,,
GE,True,44.0287806,"Nr Marietta, Georgia",41.6808672,Georgia,0,Asia,,,
US,True,-72.7217781,"Plymouth, Vermont",43.5355839,United States,0,North America,,,
US,True,-72.032366,"Northhampton, Massachusetts",42.3788774,United States,0,North America,,,
US,True,-73.212906,"Burlington, Vermont",44.4761601,United States,0,North America,,,
US,True,-72.6311006,"Northampton, Massachusetts",42.3178989,United States,0,North America,,,
US,True,-72.8672429,"Plainville, Connecticut",41.6711395,United States,0,North America,,,
US,True,-80.8139485,"Mecklenburg Co., North Carolina",35.2356385,United States,0,North America,,,
US,True,-86.3921096,"Nr Murfreesboro, Tennessee",35.8460396,United States,0,North America,,,
US,True,-78.1136627,"Montebello, Orange Co., Virginia",38.2616274,United States,0,North America,,,
US,True,-85.759407,"Louisville, Jefferson Co., Kentucky",38.2542376,United States,0,North America,,,
US,True,-76.537764,"Calvert Co., Maryland",38.5288529,United States,0,North America,,,
US,True,-88.5452931,"East Pascagoula, Mississippi",30.3454777,United States,0,North America,,,
US,True,-85.664528,"Jefferson Co., Kentucky",38.1787175,United States,0,North America,,,
DE,True,7.8494005,"Freiburg, Germany",47.9960901,Germany,0,Europe,,,
US,True,-91.335247,"Locust Grove, Louisiana",30.837441,United States,0,North America,,,
US,True,-91.4334204,"Bayou Sara, Louisiana",30.7918743,United States,0,North America,,,
US,True,-78.1652404,"Winchester, Virginia",39.1852184,United States,0,North America,,,
US,True,-85.759407,"Nr Louisville, Kentucky",38.2542376,United States,0,North America,,,
US,True,-71.5992372,Rhode Island,41.7962409,United States,0,North America,,,
US,True,-87.3008989,"Fairview, Todd Co., Kentucky",36.8424972,United States,0,North America,,,
US,True,-90.0730259,"New Orleans, Louisiana",29.9559145,United States,0,North America,,,
BF,True,-1.7304754,"Hermitage,Plantation,St James Parish,Lou",11.5231716,Burkina Faso,0,Africa,,,
US,True,-77.9037226,"Stony Batter,Nr Mercersburg,Pennsylvania",39.8282214,United States,0,North America,,,
US,True,-76.330667,"Wheatland, Lancaster, Pennsylvania",40.0431529,United States,0,North America,,,
US,True,-76.3056707,"Lancaster, Pennsylvania",40.0379958,United States,0,North America,,,
US,True,-71.975915,"Hillsboro, New Hampshire",43.1306345,United States,0,North America,,,
US,True,-71.537476,"Concord, New Hampshire",43.207178,United States,0,North America,,,
US,True,-71.537476,"North Cemetary, Concord, New Hampshire",43.207178,United States,0,North America,,,
US,True,-70.8378746,"Hampton, New Hampshire",42.9417199,United States,0,North America,,,
US,True,-71.1408776,"Andover, Massachusetts",42.65717,United States,0,North America,,,
US,True,-71.751376,"Hillsborough, New Hampshire",42.9373379,United States,0,North America,,,
US,True,-72.032366,"Near Andover, Massachusetts",42.3788774,United States,0,North America,,,
US,True,-72.945525,"Fairfield, Vermont",44.8016403,United States,0,North America,,,
US,True,-73.754968,"Albany, New York",42.6511674,United States,0,North America,,,
US,True,-77.9961275,"Culpeper, Virginia",38.4733823,United States,0,North America,,,
US,True,-73.7336018,"Rural Cemetery, Albany, New York",42.7063982,United States,0,North America,,,
US,True,-73.9726508,"Englewood, New Jersey",40.8929329,United States,0,North America,,,
US,True,-104.825348,"Colorado Springs, Colorado",38.8339578,United States,0,North America,,,
US,True,-73.7270761,"Mount Kisco, New York",41.2042616,United States,0,North America,,,
US,True,-75.6059638,"West Chester, Pennsylvania",39.9597213,United States,0,North America,,,
US,True,-84.2338243,"Point Pleasant, Clermont County, Ohio",38.8945107,United States,0,North America,,,
US,True,-73.7497,"Mount McGregor, New York",43.1982984,United States,0,North America,,,
US,True,-73.9686596,"Grant's Tomb, Riverside Park, New York",40.8068797,United States,0,North America,,,
US,True,-90.1910154,"White Haven, St Louis, Missouri",38.6280278,United States,0,North America,,,
US,True,-73.9686596,"Grants Tomb, Riverside Park, New York",40.8068797,United States,0,North America,,,
US,True,-90.1910154,"St Louis, Missouri",38.6280278,United States,0,North America,,,
US,True,-117.7078955,"Bethel, Claremont Co., Ohio",34.1265566,United States,0,North America,,,
US,True,-117.162772,"San Diego, California",32.7174202,United States,0,North America,,,
US,True,-122.5204871,Washington-wish,47.6247126,United States,0,North America,,,
US,True,-75.4785326,Hardscrabble,38.6148367,United States,0,North America,,,
US,True,-122.116578,"Los Altos, California",37.3790629,United States,0,North America,,,
US,True,-85.759407,"Louisville, Kentucky",38.2542376,United States,0,North America,,,
US,True,-84.0373054,"Adrian, Michigan",41.8975152,United States,0,North America,,,
US,True,-119.702667,"Santa Barbara, California",34.4221319,United States,0,North America,,,
IT,True,14.2283708,"Capri, Italy",40.5488429,Italy,0,Europe,,,
US,True,-93.2654692,"Minneapolis, Minnesota",44.9772995,United States,0,North America,,,
US,True,-75.7782679,"Nr Warwick, Maryland",39.4167785,United States,0,North America,,,
US,True,-81.480674,"Orange, Ohio",41.449776,United States,0,North America,,,
US,True,-73.9918038,"Elberon, New Jersey",40.2692785,United States,0,North America,,,
US,True,-81.6936772,"Lakeview Cem., Cleveland, Ohio",41.4996574,United States,0,North America,,,
US,True,-81.2082,"Garretsville, Portage Co., Ohio",41.1496775,United States,0,North America,,,
US,True,-118.755997,"South Pasedena, California",36.7014631,United States,0,North America,,,
US,True,-81.6936772,"Garfield Memor.,Lakeview Cem.,Cleveland,",41.4996574,United States,0,North America,,,
US,True,-81.14371,"Hiram, Ohio",41.312555,United States,0,North America,,,
US,True,-73.2094566,"Williamstown, Massachusetts",42.7135472,United States,0,North America,,,
US,True,-71.0578303,"Boston, Massachusetts",42.3588336,United States,0,North America,,,
US,True,-81.6936772,"Cleveland, Ohio",41.4996574,United States,0,North America,,,
US,True,-82.9651045,"Delaware, Ohio",40.2317686,United States,0,North America,,,
US,True,-83.1134972,"Fremont, Ohio",41.3473413,United States,0,North America,,,
US,True,-83.1305712,"Spiegel Grove, Fremont, Ohio",41.340429,United States,0,North America,,,
US,True,-82.9824019,"Chillicothe, Ohio",39.3331197,United States,0,North America,,,
US,True,-83.5378173,"Toledo, Ohio",41.6529143,United States,0,North America,,,
US,True,-83.1895249,"Marion, Ohio",40.5885271,United States,0,North America,,,
US,True,-82.4583107,"Tampa, Florida",27.9449854,United States,0,North America,,,
US,True,-81.6332812,"Nr Charleston, West Virginia",38.3505995,United States,0,North America,,,
US,True,-70.2177099,"Lewiston, Maine",44.0990717,United States,0,North America,,,
US,True,-83.0007065,"Columbus, Ohio",39.9622601,United States,0,North America,,,
US,True,-73.8905175,"Croton-on-Hudson, New York",41.2088215,United States,0,North America,,,
US,True,-82.640448,"Erie County, Ohio",41.3506462,United States,0,North America,,,
US,True,-112.074141,"Phoenix, Arizona",33.4484367,United States,0,North America,,,
US,True,-82.8001026,"Clearwater, Florida",27.9658533,United States,0,North America,,,
US,True,-80.7653797,"Niles, Ohio",41.1808345,United States,0,North America,,,
US,True,-81.3749508,"Canton, Ohio",40.7985464,United States,0,North America,,,
US,True,-77.0893094,"Arlington Cem., Arlington, Virginia",38.8769326,United States,0,North America,,,
US,True,-73.0438362,"Waterbury, Connecticut",41.5538091,United States,0,North America,,,
US,True,-72.032366,"East Baintree, Massachusetts",42.3788774,United States,0,North America,,,
KE,True,35.2612102,"Nevis, Br West Indies",0.5173804,Kenya,0,Africa,,,
US,True,-91.6392294,"Winona, Minnesota",44.0500054,United States,0,North America,,,
US,True,-82.7165661,"Blooming Grove, Ohio",40.7078357,United States,0,North America,,,
US,True,-71.0037374,"Quincy, Massachusetts",42.2509914,United States,0,North America,,,
US,True,-71.0037374,"Quincy Cong. Ch., Quincy, Massachusetts",42.2509914,United States,0,North America,,,
US,True,-77.004636,"Speaker's Room,Congress, Washington D.C.",38.8886738,United States,0,North America,,,
US,True,-75.6476841,"Lebanon, New York",42.7814571,United States,0,North America,,,
US,True,-73.0994297,"Long Island, New York",40.8514971,United States,0,North America,,,
DE,True,13.3951309,"Berlin, Germany",52.5173885,Germany,0,Europe,,,
RU,True,30.316229,"St. Petersburg, Russia",59.938732,Russian Federation,0,Europe,,,
