found_country,country_name,used,longitude,continent,timestamp,country_code,latitude,address,alt_addr,no_result
True,,1,-3.3671284,,,NONE,53.1097895,Denbighshire Wales UK,,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,"of, Tegeingl ctf, Flintshire, Wales",,
True,Wales,0,-4.5274092,Europe,,GB,51.9089723,"Llanwinio, Carmarthenshire, Wales",,
True,Wales,0,-3.947941,Europe,,GB,51.8843478,"Gwynfe, Llangadog, Carmarthenshire, Wales",,
True,United Kingdom,0,-4.2172827,Europe,,GB,51.8936699,"Bangor, Carmarthenshire, Wales, United Kingdom",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,", , , Wales",,
True,,1,-3.1402189,,,NONE,53.2165096,"Tegeingi, Flintshire Wales",,
True,,1,-3.035703,,,NONE,52.7841649,Maesbrook Kinnerley Shropshire England UK,,
True,,1,-4.2172827,,,NONE,51.8936699,"Derllys cmt, Carmarthenshire, Wales UK",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Denbigshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Dynevor Castle, Carmarthenshire, Wales",,
True,England,0,-0.6040419,Europe,,GB,51.4837886,"Windsor, Berkshire, , England",,
True,United Kingdom,0,-3.1474836,Europe,,GB,52.562033,"Montgomery, Powys, Wales, United Kingdom",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Radnorshire, , Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Arwystli, Montgomeryshire, Wales",,
True,Wales,0,-3.9925144,Europe,,GB,51.8853935,"Dynevor Castle, Llandeilo, Carmarthenshire, Wales",,
True,England,0,-2.7686972,Europe,,GB,51.4818832,"Abergavenny Cstl, , Monmouthshire, England",,
True,Wales,0,-4.2769751,Europe,,GB,53.1394364,"Caernarfon, Gwynedd, Wales",,
True,Wales,0,-3.8077748,Europe,,GB,52.0695965,"of, Cil-y-cwm, Carmarthenshire, Wales",,
True,,1,-3.8437085,,,NONE,52.0632011,"Cil-y-cwm, Carmarthenshire, Wales UK",,
True,Wales,0,-3.000007,Europe,,GB,51.6666717,"Glamorganshire, Gwent, Wales",,
True,,1,-6.9918183,,,NONE,53.118465,"Leinster, Irlanda",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"of Tre-lech, Tre-lech a'r Bet, Carmarthenshire, Wales",,
True,Wales,0,-4.3296398,Europe,,GB,51.8568456,"of Dyfed, Wales",,
True,Wales,0,-3.1673701,Europe,,GB,51.444046,"Gwynfe, Dyfed, Wales",,
True,Wales,0,-3.8783629,Europe,,GB,51.9382324,"Llangadog Fawr, Carmarthenshire, Wales",,
True,Wales,0,-4.5334272,Europe,,GB,53.3703716,"Menai, Anglesey, Wales",,
True,Wales,0,-3.4197996,Europe,,GB,53.2834435,"Is, Denbighshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of Meifod, Montgomeryshire, Wales",,
True,Wales,0,-4.9144858,Europe,,GB,51.6754422,"Pembroke, Pembrokeshire, , Wales",,
True,France,0,2.3738855,Europe,,FR,49.9689482,"Somme, Picardie, France",,
True,Italy,0,12.4829321,Europe,,IT,41.8933203,"Roma, Lazio, Italy",,
True,Wales,0,-4.1485939,Europe,,GB,51.8414094,"of Carmarthenshire, Wales",,
True,Wales,0,-3.1474836,Europe,,GB,52.562033,"Machynllth, Montgomery, Wales",,
True,United Kingdom,0,-3.4649973,Europe,,GB,52.6152731,"Cefn, Montgomeryshire, Wales, United Kingdom",,
True,Wales,0,-3.1474836,Europe,,GB,52.562033,"Arwystli, Montgomery, Wales",,
True,Wales,0,-3.1474836,Europe,,GB,52.562033,"of Arwystli, Montgomery, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of Montgomery, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Trefeglwys, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Talgarth, Trefeglwys, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Cyfeiliog, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Meifod, Montgomeryshire, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Llansannan, Denbighshire, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"of, Afan, Glamorganshire, Wales",,
True,United Kingdom,0,-4.0188008,Europe,,GB,51.876822,"Dinefwr, Carmarthenshire, Wales, United Kingdom",,
True,Wales,0,-3.4178289,Europe,,GB,53.1853776,"Dehewbarth, Denbigh, Wales",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Bedwas, Monmouthshire, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Meisgyn Penychen, Glamorganshire, Wales",,
True,Wales,0,-3.2147508,Europe,,GB,53.1361273,"of Llys-y-cil, Llanferres, Denbighshire, Wales",,
True,,0,,,1767475741.3974228,,,Europe,,True
True,,0,,,1767475742.1716032,,,{Grffdd ap Cynn},,True
True,,0,,,1767475743.290523,,,{Lln ap Gwrgan},,True
True,,0,,,1767475744.4089818,,,Penhros Upper Gwent Wales,,True
True,,0,,,1767475745.3911314,,,Aron Fraich Hr,,True
True,,0,,,1767475746.2156556,,,Possibly Norway,,True
True,,0,,,1767475747.2433019,,,{Rhys Gch of YY},,True
True,,0,,,1767475748.1987083,,,slain by the Meath men at Donlah,,True
True,,0,,,1767475749.2624705,,,Maelor Gymraeg Denbighshire Wales,,True
True,,0,,,1767475750.172936,,,{Blddn ap Cnfn},,True
True,,0,,,1767475751.2727633,,,battle of MECHAIN,,True
True,,0,,,1767475752.1730509,,,{Drymbenog Wales,,True
True,,0,,,1767475753.2228048,,,{Ieuan Tew Fawr},,True
True,,0,,,1767475754.2526677,,,{Tudur Trefor},,True
True,,0,,,1767475755.2254424,,,{Llawr Grach}Wales,,True
True,,0,,,1767475756.4377728,,,after 3 days of illness - in Dublin,,True
True,,0,,,1767475757.1888535,,,{Cynf ap Dlffyn},,True
True,,0,,,1767475758.174897,,,{Blddn ap Mnrch},,True
True,,0,,,1767475759.182561,,,Tegeingi cantref Flintshire Wales,,True
True,,0,,,1767475760.3394706,,,{Rhydderch ap T},,True
True,,0,,,1767475761.1729047,,,{Elstn Gldrdd},,True
True,,0,,,1767475762.1794932,,,{Trhrn ap Crdg},,True
True,,0,,,1767475763.1749213,,,{Enn ap Gllwn},,True
True,,0,,,1767475764.1761572,,,{Cdfr ap Dnwl},,True
True,,0,,,1767475765.1722457,,,{Cydifor Fawr},,True
True,,0,,,1767475766.1721838,,,{Ednywain Bndw},,True
True,,0,,,1767475767.1900647,,,{Gwyn ap Grffdd},,True
True,,0,,,1767475768.1888402,,,Masbrook Kinnerlay Shropshire E ngland UK,,True
True,,0,,,1767475769.1772237,,,Cydifor Fawr,,True
True,,0,,,1767475770.1912763,,,{Llawr Grach},,True
True,,0,,,1767475771.5148072,,,{Tribe: Llywarch ap Brân},,True
True,,0,,,1767475772.169996,,,{Lln Eurdorchog},,True
True,,0,,,1767475773.1720543,,,Elstn Gldrdd,,True
True,,0,,,1767475774.1721854,,,Arwystli (Montgomerishire) Wales,,True
True,,0,,,1767475775.1723871,,,{Cilmin Droetu},,True
True,,0,,,1767475776.1843615,,,{Trahaearn Fawr},,True
True,,0,,,1767475777.8287394,,,France or Montgomery Wales,,True
True,,0,,,1767475779.4963725,,,"Montgomeryshire, Wales or Ireland",,True
True,,0,,,1767475780.4453092,,,Dublin or MONMOUTH Wales,,True
True,,0,,,1767475781.1855135,,,Maelor Gymeaeg Denbighshire Wales UK,,True
True,,0,,,1767475782.369726,,,Maelor Gymraeg Denbighshire Wales UK,,True
True,,0,,,1767475783.3494594,,,Maesbrook Kinnerly Shropshire England UK,,True
